,Year,State,Table_Data,Footnote,High.Value,Low.Value,CPI.Average,High.2018,Low.2018
1102,1988,Arizona,...,,0.0,0.0,118.25833329999999,0.0,0.0
1103,1988,Arkansas,3.25,,3.25,3.25,118.25833329999999,6.88,6.88
1104,1988,California,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1105,1988,Colorado,3.00,,3.0,3.0,118.25833329999999,6.35,6.35
1106,1988,Connecticut,3.75,,3.75,3.75,118.25833329999999,7.94,7.94
1107,1988,Delaware,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1108,1988,District of Columbia,3.50 - 4.85,,4.85,3.5,118.25833329999999,10.27,7.41
1109,1988,Federal (FLSA),$3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1110,1988,Florida,...,,0.0,0.0,118.25833329999999,0.0,0.0
1111,1988,Georgia,3.25,,3.25,3.25,118.25833329999999,6.88,6.88
1112,1988,Guam,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1113,1988,Hawaii,3.85,,3.85,3.85,118.25833329999999,8.15,8.15
1114,1988,Idaho,2.30,,2.3,2.3,118.25833329999999,4.87,4.87
1115,1988,Illinois,2.30,,2.3,2.3,118.25833329999999,4.87,4.87
1116,1988,Indiana,2.00,,2.0,2.0,118.25833329999999,4.23,4.23
1117,1988,Iowa,...,,0.0,0.0,118.25833329999999,0.0,0.0
1118,1988,Kansas,1.60,,1.6,1.6,118.25833329999999,3.39,3.39
1119,1988,Kentucky,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1120,1988,Louisiana,...,,0.0,0.0,118.25833329999999,0.0,0.0
1121,1988,Maine,3.65,,3.65,3.65,118.25833329999999,7.73,7.73
1122,1988,Maryland,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1123,1988,Massachusetts,3.65,,3.65,3.65,118.25833329999999,7.73,7.73
1124,1988,Michigan,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1125,1988,Minnesota,3.55 & 3.50(f),(f),3.5,3.55,118.25833329999999,7.41,7.52
1126,1988,Mississippi,...,,0.0,0.0,118.25833329999999,0.0,0.0
1127,1988,Missouri,...,,0.0,0.0,118.25833329999999,0.0,0.0
1128,1988,Montana,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1129,1988,Nebraska,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1130,1988,Nevada,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1131,1988,New Hampshire,3.55,,3.55,3.55,118.25833329999999,7.52,7.52
1132,1988,New Jersey,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1133,1988,New Mexico,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1134,1988,New York,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1135,1988,North Carolina,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1136,1988,North Dakota,2.80 - 3.10,,3.1,2.8,118.25833329999999,6.56,5.93
1137,1988,Ohio,2.30,,2.3,2.3,118.25833329999999,4.87,4.87
1138,1988,Oklahoma,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1139,1988,Oregon,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1140,1988,Pennsylvania,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1141,1988,Puerto Rico,1.20 - 3.35,,3.35,1.2,118.25833329999999,7.09,2.54
1142,1988,Rhode Island,3.65,,3.65,3.65,118.25833329999999,7.73,7.73
1143,1988,South Carolina,...,,0.0,0.0,118.25833329999999,0.0,0.0
1144,1988,South Dakota,2.80,,2.8,2.8,118.25833329999999,5.93,5.93
1145,1988,Tennessee,...,,0.0,0.0,118.25833329999999,0.0,0.0
1146,1988,Texas,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1147,1988,U.S. Virgin Islands,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1148,1988,Utah,2.50 - 2.75(b),(b),2.75,2.5,118.25833329999999,5.82,5.29
1149,1988,Vermont,3.55,,3.55,3.55,118.25833329999999,7.52,7.52
1150,1988,Virginia,2.65,,2.65,2.65,118.25833329999999,5.61,5.61
1151,1988,Washington,2.30,,2.3,2.3,118.25833329999999,4.87,4.87
1152,1988,West Virginia,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1153,1988,Wisconsin,3.35,,3.35,3.35,118.25833329999999,7.09,7.09
1154,1988,Wyoming,1.60,,1.6,1.6,118.25833329999999,3.39,3.39
1155,1989,Alabama,...,,0.0,0.0,123.96666670000002,0.0,0.0
1156,1989,Alaska,3.85,,3.85,3.85,123.96666670000002,7.78,7.78
1157,1989,Arizona,...,,0.0,0.0,123.96666670000002,0.0,0.0
1158,1989,Arkansas,3.25,,3.25,3.25,123.96666670000002,6.56,6.56
1159,1989,California,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1160,1989,Colorado,3.00,,3.0,3.0,123.96666670000002,6.06,6.06
1161,1989,Connecticut,3.75,,3.75,3.75,123.96666670000002,7.57,7.57
1162,1989,Delaware,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1163,1989,District of Columbia,3.50 - 4.85,,4.85,3.5,123.96666670000002,9.8,7.07
1164,1989,Federal (FLSA),$3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1165,1989,Florida,...,,0.0,0.0,123.96666670000002,0.0,0.0
1166,1989,Georgia,3.25,,3.25,3.25,123.96666670000002,6.56,6.56
1167,1989,Guam,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1168,1989,Hawaii,3.85,,3.85,3.85,123.96666670000002,7.78,7.78
1169,1989,Idaho,2.30,,2.3,2.3,123.96666670000002,4.65,4.65
1170,1989,Illinois,2.30,,2.3,2.3,123.96666670000002,4.65,4.65
1171,1989,Indiana,2.00,,2.0,2.0,123.96666670000002,4.04,4.04
1172,1989,Iowa,...,,0.0,0.0,123.96666670000002,0.0,0.0
1173,1989,Kansas,1.60,,1.6,1.6,123.96666670000002,3.23,3.23
1174,1989,Kentucky,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1175,1989,Louisiana,...,,0.0,0.0,123.96666670000002,0.0,0.0
1176,1989,Maine,3.65,,3.65,3.65,123.96666670000002,7.37,7.37
1177,1989,Maryland,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1178,1989,Massachusetts,3.65,,3.65,3.65,123.96666670000002,7.37,7.37
1179,1989,Michigan,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1180,1989,Minnesota,3.55 & 3.50(f),(f),3.5,3.55,123.96666670000002,7.07,7.17
1181,1989,Mississippi,...,,0.0,0.0,123.96666670000002,0.0,0.0
1182,1989,Missouri,...,,0.0,0.0,123.96666670000002,0.0,0.0
1183,1989,Montana,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1184,1989,Nebraska,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1185,1989,Nevada,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1186,1989,New Hampshire,3.55,,3.55,3.55,123.96666670000002,7.17,7.17
1187,1989,New Jersey,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1188,1989,New Mexico,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1189,1989,New York,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1190,1989,North Carolina,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1191,1989,North Dakota,2.80 - 3.10,,3.1,2.8,123.96666670000002,6.26,5.66
1192,1989,Ohio,2.30,,2.3,2.3,123.96666670000002,4.65,4.65
1193,1989,Oklahoma,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1194,1989,Oregon,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1195,1989,Pennsylvania,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1196,1989,Puerto Rico,1.20 - 3.35,,3.35,1.2,123.96666670000002,6.77,2.42
1197,1989,Rhode Island,3.65,,3.65,3.65,123.96666670000002,7.37,7.37
1198,1989,South Carolina,...,,0.0,0.0,123.96666670000002,0.0,0.0
1199,1989,South Dakota,2.80,,2.8,2.8,123.96666670000002,5.66,5.66
1200,1989,Tennessee,...,,0.0,0.0,123.96666670000002,0.0,0.0
1201,1989,Texas,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1202,1989,U.S. Virgin Islands,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1203,1989,Utah,2.50 - 2.75(b),(b),2.75,2.5,123.96666670000002,5.55,5.05
1204,1989,Vermont,3.55,,3.55,3.55,123.96666670000002,7.17,7.17
1205,1989,Virginia,2.65,,2.65,2.65,123.96666670000002,5.35,5.35
1206,1989,Washington,2.30,,2.3,2.3,123.96666670000002,4.65,4.65
1207,1989,West Virginia,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1208,1989,Wisconsin,3.35,,3.35,3.35,123.96666670000002,6.77,6.77
1209,1989,Wyoming,1.60,,1.6,1.6,123.96666670000002,3.23,3.23
1210,1990,Alabama,...,,0.0,0.0,130.65833329999998,0.0,0.0
1211,1990,Alaska,3.85,,3.85,3.85,130.65833329999998,7.38,7.38
1212,1990,Arizona,...,,0.0,0.0,130.65833329999998,0.0,0.0
1213,1990,Arkansas,3.25,,3.25,3.25,130.65833329999998,6.23,6.23
1214,1990,California,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1215,1990,Colorado,3.00,,3.0,3.0,130.65833329999998,5.75,5.75
1216,1990,Connecticut,3.75,,3.75,3.75,130.65833329999998,7.19,7.19
1217,1990,Delaware,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1218,1990,District of Columbia,3.50 - 4.85,,4.85,3.5,130.65833329999998,9.29,6.71
1219,1990,Federal (FLSA),$3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1220,1990,Florida,...,,0.0,0.0,130.65833329999998,0.0,0.0
1221,1990,Georgia,3.25,,3.25,3.25,130.65833329999998,6.23,6.23
1222,1990,Guam,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1223,1990,Hawaii,3.85,,3.85,3.85,130.65833329999998,7.38,7.38
1224,1990,Idaho,2.30,,2.3,2.3,130.65833329999998,4.41,4.41
1225,1990,Illinois,2.30,,2.3,2.3,130.65833329999998,4.41,4.41
1226,1990,Indiana,2.00,,2.0,2.0,130.65833329999998,3.83,3.83
1227,1990,Iowa,...,,0.0,0.0,130.65833329999998,0.0,0.0
1228,1990,Kansas,1.60,,1.6,1.6,130.65833329999998,3.07,3.07
1229,1990,Kentucky,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1230,1990,Louisiana,...,,0.0,0.0,130.65833329999998,0.0,0.0
1231,1990,Maine,3.65,,3.65,3.65,130.65833329999998,7.0,7.0
1232,1990,Maryland,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1233,1990,Massachusetts,3.65,,3.65,3.65,130.65833329999998,7.0,7.0
1234,1990,Michigan,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1235,1990,Minnesota,3.55 & 3.50(f),(f),3.5,3.55,130.65833329999998,6.71,6.8
1236,1990,Mississippi,...,,0.0,0.0,130.65833329999998,0.0,0.0
1237,1990,Missouri,...,,0.0,0.0,130.65833329999998,0.0,0.0
1238,1990,Montana,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1239,1990,Nebraska,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1240,1990,Nevada,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1241,1990,New Hampshire,3.55,,3.55,3.55,130.65833329999998,6.8,6.8
1242,1990,New Jersey,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1243,1990,New Mexico,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1244,1990,New York,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1245,1990,North Carolina,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1246,1990,North Dakota,2.80 - 3.10,,3.1,2.8,130.65833329999998,5.94,5.37
1247,1990,Ohio,2.30,,2.3,2.3,130.65833329999998,4.41,4.41
1248,1990,Oklahoma,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1249,1990,Oregon,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1250,1990,Pennsylvania,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1251,1990,Puerto Rico,1.20 - 3.35,,3.35,1.2,130.65833329999998,6.42,2.3
1252,1990,Rhode Island,3.65,,3.65,3.65,130.65833329999998,7.0,7.0
1253,1990,South Carolina,...,,0.0,0.0,130.65833329999998,0.0,0.0
1254,1990,South Dakota,2.80,,2.8,2.8,130.65833329999998,5.37,5.37
1255,1990,Tennessee,...,,0.0,0.0,130.65833329999998,0.0,0.0
1256,1990,Texas,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1257,1990,U.S. Virgin Islands,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1258,1990,Utah,2.50 - 2.75(b),(b),2.75,2.5,130.65833329999998,5.27,4.79
1259,1990,Vermont,3.55,,3.55,3.55,130.65833329999998,6.8,6.8
1260,1990,Virginia,2.65,,2.65,2.65,130.65833329999998,5.08,5.08
1261,1990,Washington,2.30,,2.3,2.3,130.65833329999998,4.41,4.41
1262,1990,West Virginia,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1263,1990,Wisconsin,3.35,,3.35,3.35,130.65833329999998,6.42,6.42
1264,1990,Wyoming,1.60,,1.6,1.6,130.65833329999998,3.07,3.07
1265,1991,Alabama,...,,0.0,0.0,136.19166669999998,0.0,0.0
1266,1991,Alaska,4.30,,4.3,4.3,136.19166669999998,7.91,7.91
1267,1991,Arizona,...,,0.0,0.0,136.19166669999998,0.0,0.0
1268,1991,Arkansas,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1269,1991,California,4.25,,4.25,4.25,136.19166669999998,7.81,7.81
1270,1991,Colorado,3.00,,3.0,3.0,136.19166669999998,5.52,5.52
1271,1991,Connecticut,4.25,,4.25,4.25,136.19166669999998,7.81,7.81
1272,1991,Delaware,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1273,1991,District of Columbia,3.70 - 4.85,,4.85,3.7,136.19166669999998,8.92,6.8
1274,1991,Federal (FLSA),$3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1275,1991,Florida,...,,0.0,0.0,136.19166669999998,0.0,0.0
1276,1991,Georgia,3.25,,3.25,3.25,136.19166669999998,5.98,5.98
1277,1991,Guam,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1278,1991,Hawaii,3.85,,3.85,3.85,136.19166669999998,7.08,7.08
1279,1991,Idaho,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1280,1991,Illinois,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1281,1991,Indiana,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1282,1991,Iowa,4.25,,4.25,4.25,136.19166669999998,7.81,7.81
1283,1991,Kansas,2.65,,2.65,2.65,136.19166669999998,4.87,4.87
1284,1991,Kentucky,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1285,1991,Louisiana,...,,0.0,0.0,136.19166669999998,0.0,0.0
1286,1991,Maine,3.85,,3.85,3.85,136.19166669999998,7.08,7.08
1287,1991,Maryland,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1288,1991,Massachusetts,3.75,,3.75,3.75,136.19166669999998,6.89,6.89
1289,1991,Michigan,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1290,1991,Minnesota,4.25(g),(g),4.25,4.25,136.19166669999998,7.81,7.81
1291,1991,Mississippi,...,,0.0,0.0,136.19166669999998,0.0,0.0
1292,1991,Missouri,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1293,1991,Montana,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1294,1991,Nebraska,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1295,1991,Nevada,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1296,1991,New Hampshire,3.85,,3.85,3.85,136.19166669999998,7.08,7.08
1297,1991,New Jersey,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1298,1991,New Mexico,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1299,1991,New York,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1300,1991,North Carolina,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1301,1991,North Dakota,3.40,,3.4,3.4,136.19166669999998,6.25,6.25
1302,1991,Ohio,3.80(g),(g),3.8,3.8,136.19166669999998,6.99,6.99
1303,1991,Oklahoma,3.80(g),(g),3.8,3.8,136.19166669999998,6.99,6.99
1304,1991,Oregon,4.75,,4.75,4.75,136.19166669999998,8.73,8.73
1305,1991,Pennsylvania,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1306,1991,Puerto Rico,1.20 - 4.25(i),(i),4.25,1.2,136.19166669999998,7.81,2.21
1307,1991,Rhode Island,4.25,,4.25,4.25,136.19166669999998,7.81,7.81
1308,1991,South Carolina,...,,0.0,0.0,136.19166669999998,0.0,0.0
1309,1991,South Dakota,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1310,1991,Tennessee,...,,0.0,0.0,136.19166669999998,0.0,0.0
1311,1991,Texas,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1312,1991,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,136.19166669999998,8.55,8.55
1313,1991,Utah,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1314,1991,Vermont,3.85,,3.85,3.85,136.19166669999998,7.08,7.08
1315,1991,Virginia,2.65,,2.65,2.65,136.19166669999998,4.87,4.87
1316,1991,Washington,4.25,,4.25,4.25,136.19166669999998,7.81,7.81
1317,1991,West Virginia,3.35,,3.35,3.35,136.19166669999998,6.16,6.16
1318,1991,Wisconsin,3.80,,3.8,3.8,136.19166669999998,6.99,6.99
1319,1991,Wyoming,1.60,,1.6,1.6,136.19166669999998,2.94,2.94
1320,1992,Alabama,...,,0.0,0.0,140.31666669999998,0.0,0.0
1321,1992,Alaska,4.75,,4.75,4.75,140.31666669999998,8.48,8.48
1322,1992,Arizona,...,,0.0,0.0,140.31666669999998,0.0,0.0
1323,1992,Arkansas,3.65,,3.65,3.65,140.31666669999998,6.51,6.51
1324,1992,California,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1325,1992,Colorado,3.00,,3.0,3.0,140.31666669999998,5.35,5.35
1326,1992,Connecticut,4.27,,4.27,4.27,140.31666669999998,7.62,7.62
1327,1992,Delaware,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1328,1992,District of Columbia,3.90 - 5.45,,5.45,3.9,140.31666669999998,9.73,6.96
1329,1992,Federal (FLSA),$4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1330,1992,Florida,...,,0.0,0.0,140.31666669999998,0.0,0.0
1331,1992,Georgia,3.25,,3.25,3.25,140.31666669999998,5.8,5.8
1332,1992,Guam,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1333,1992,Hawaii,3.85,,3.85,3.85,140.31666669999998,6.87,6.87
1334,1992,Idaho,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1335,1992,Illinois,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1336,1992,Indiana,3.35,,3.35,3.35,140.31666669999998,5.98,5.98
1337,1992,Iowa,4.65,,4.65,4.65,140.31666669999998,8.3,8.3
1338,1992,Kansas,2.65,,2.65,2.65,140.31666669999998,4.73,4.73
1339,1992,Kentucky,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1340,1992,Louisiana,...,,0.0,0.0,140.31666669999998,0.0,0.0
1341,1992,Maine,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1342,1992,Maryland,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1343,1992,Massachusetts,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1344,1992,Michigan,3.35,,3.35,3.35,140.31666669999998,5.98,5.98
1345,1992,Minnesota,4.25(g),(g),4.25,4.25,140.31666669999998,7.58,7.58
1346,1992,Mississippi,...,,0.0,0.0,140.31666669999998,0.0,0.0
1347,1992,Missouri,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1348,1992,Montana,4.25(g),(g),4.25,4.25,140.31666669999998,7.58,7.58
1349,1992,Nebraska,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1350,1992,Nevada,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1351,1992,New Hampshire,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1352,1992,New Jersey,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1353,1992,New Mexico,3.35,,3.35,3.35,140.31666669999998,5.98,5.98
1354,1992,New York,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1355,1992,North Carolina,3.80,,3.8,3.8,140.31666669999998,6.78,6.78
1356,1992,North Dakota,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1357,1992,Ohio,4.25(g),(g),4.25,4.25,140.31666669999998,7.58,7.58
1358,1992,Oklahoma,4.25(g),(g),4.25,4.25,140.31666669999998,7.58,7.58
1359,1992,Oregon,4.75,,4.75,4.75,140.31666669999998,8.48,8.48
1360,1992,Pennsylvania,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1361,1992,Puerto Rico,1.20 - 4.25(i),(i),4.25,1.2,140.31666669999998,7.58,2.14
1362,1992,Rhode Island,4.45,,4.45,4.45,140.31666669999998,7.94,7.94
1363,1992,South Carolina,...,,0.0,0.0,140.31666669999998,0.0,0.0
1364,1992,South Dakota,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1365,1992,Tennessee,...,,0.0,0.0,140.31666669999998,0.0,0.0
1366,1992,Texas,3.35,,3.35,3.35,140.31666669999998,5.98,5.98
1367,1992,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,140.31666669999998,8.3,8.3
1368,1992,Utah,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1369,1992,Vermont,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1370,1992,Virginia,3.65,,3.65,3.65,140.31666669999998,6.51,6.51
1371,1992,Washington,4.25,,4.25,4.25,140.31666669999998,7.58,7.58
1372,1992,West Virginia,3.80,,3.8,3.8,140.31666669999998,6.78,6.78
1373,1992,Wisconsin,3.80,,3.8,3.8,140.31666669999998,6.78,6.78
1374,1992,Wyoming,1.60,,1.6,1.6,140.31666669999998,2.86,2.86
1375,1993,Alabama,...,,0.0,0.0,144.45833330000002,0.0,0.0
1376,1993,Alaska,4.75,,4.75,4.75,144.45833330000002,8.23,8.23
1377,1993,Arizona,...,,0.0,0.0,144.45833330000002,0.0,0.0
1378,1993,Arkansas,3.65,,3.65,3.65,144.45833330000002,6.33,6.33
1379,1993,California,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1380,1993,Colorado,3.00,,3.0,3.0,144.45833330000002,5.2,5.2
1381,1993,Connecticut,4.27,,4.27,4.27,144.45833330000002,7.4,7.4
1382,1993,Delaware,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1383,1993,District of Columbia,3.90 - 5.45,,5.45,3.9,144.45833330000002,9.45,6.76
1384,1993,Federal (FLSA),$4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1385,1993,Florida,...,,0.0,0.0,144.45833330000002,0.0,0.0
1386,1993,Georgia,3.25,,3.25,3.25,144.45833330000002,5.63,5.63
1387,1993,Guam,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1388,1993,Hawaii,3.85,,3.85,3.85,144.45833330000002,6.67,6.67
1389,1993,Idaho,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1390,1993,Illinois,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1391,1993,Indiana,3.35,,3.35,3.35,144.45833330000002,5.81,5.81
1392,1993,Iowa,4.65,,4.65,4.65,144.45833330000002,8.06,8.06
1393,1993,Kansas,2.65,,2.65,2.65,144.45833330000002,4.59,4.59
1394,1993,Kentucky,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1395,1993,Louisiana,...,,0.0,0.0,144.45833330000002,0.0,0.0
1396,1993,Maine,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1397,1993,Maryland,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1398,1993,Massachusetts,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1399,1993,Michigan,3.35,,3.35,3.35,144.45833330000002,5.81,5.81
1400,1993,Minnesota,4.25(g),(g),4.25,4.25,144.45833330000002,7.37,7.37
1401,1993,Mississippi,...,,0.0,0.0,144.45833330000002,0.0,0.0
1402,1993,Missouri,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1403,1993,Montana,4.25(g),(g),4.25,4.25,144.45833330000002,7.37,7.37
1404,1993,Nebraska,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1405,1993,Nevada,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1406,1993,New Hampshire,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1407,1993,New Jersey,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1408,1993,New Mexico,3.35,,3.35,3.35,144.45833330000002,5.81,5.81
1409,1993,New York,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1410,1993,North Carolina,3.80,,3.8,3.8,144.45833330000002,6.59,6.59
1411,1993,North Dakota,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1412,1993,Ohio,4.25(g),(g),4.25,4.25,144.45833330000002,7.37,7.37
1413,1993,Oklahoma,4.25(g),(g),4.25,4.25,144.45833330000002,7.37,7.37
1414,1993,Oregon,4.75,,4.75,4.75,144.45833330000002,8.23,8.23
1415,1993,Pennsylvania,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1416,1993,Puerto Rico,1.20 - 4.25(i),(i),4.25,1.2,144.45833330000002,7.37,2.08
1417,1993,Rhode Island,4.45,,4.45,4.45,144.45833330000002,7.71,7.71
1418,1993,South Carolina,...,,0.0,0.0,144.45833330000002,0.0,0.0
1419,1993,South Dakota,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1420,1993,Tennessee,...,,0.0,0.0,144.45833330000002,0.0,0.0
1421,1993,Texas,3.35,,3.35,3.35,144.45833330000002,5.81,5.81
1422,1993,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,144.45833330000002,8.06,8.06
1423,1993,Utah,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1424,1993,Vermont,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1425,1993,Virginia,3.65,,3.65,3.65,144.45833330000002,6.33,6.33
1426,1993,Washington,4.25,,4.25,4.25,144.45833330000002,7.37,7.37
1427,1993,West Virginia,3.80,,3.8,3.8,144.45833330000002,6.59,6.59
1428,1993,Wisconsin,3.80,,3.8,3.8,144.45833330000002,6.59,6.59
1429,1993,Wyoming,1.60,,1.6,1.6,144.45833330000002,2.77,2.77
1430,1994,Alabama,...,,0.0,0.0,148.225,0.0,0.0
1431,1994,Alaska,4.75,,4.75,4.75,148.225,8.02,8.02
1432,1994,Arizona,...,,0.0,0.0,148.225,0.0,0.0
1433,1994,Arkansas,4.25,,4.25,4.25,148.225,7.18,7.18
1434,1994,California,4.25,,4.25,4.25,148.225,7.18,7.18
1435,1994,Colorado,3.00,,3.0,3.0,148.225,5.07,5.07
1436,1994,Connecticut,4.27,,4.27,4.27,148.225,7.21,7.21
1437,1994,Delaware,4.25,,4.25,4.25,148.225,7.18,7.18
1438,1994,District of Columbia,4.25,,4.25,4.25,148.225,7.18,7.18
1439,1994,Federal (FLSA),$4.25,,4.25,4.25,148.225,7.18,7.18
1440,1994,Florida,...,,0.0,0.0,148.225,0.0,0.0
1441,1994,Georgia,3.25,,3.25,3.25,148.225,5.49,5.49
1442,1994,Guam,4.25,,4.25,4.25,148.225,7.18,7.18
